,Instant,Date,Season,Month,Hour,Holiday?,Day of Week,Workday?,Weather Situation,Temperature,Feeling Temperature,Casual Users,Registered User,Total Users,Casual_Ratio,Average_temperature,Wind Speed
7130,7131,2011-10-29,Fall,October,17,False,Saturday,False,Light Precipitation,9.02,9.85,3,28,31,0.0967741935483871,0.2085,22.0028
7131,7132,2011-10-29,Fall,October,18,False,Saturday,False,Light Precipitation,9.02,9.85,6,37,43,0.13953488372093023,0.2085,22.0028
7132,7133,2011-10-29,Fall,October,19,False,Saturday,False,Sunny,9.84,10.605,3,36,39,0.07692307692307693,0.22605,23.9994
7133,7134,2011-10-29,Fall,October,20,False,Saturday,False,Sunny,9.84,10.605,7,40,47,0.14893617021276595,0.22605,23.9994
7134,7135,2011-10-29,Fall,October,21,False,Saturday,False,Sunny,9.84,10.605,1,49,50,0.02,0.22605,23.9994
7135,7136,2011-10-29,Fall,October,22,False,Saturday,False,Sunny,9.02,10.605,10,44,54,0.18518518518518517,0.21605000000000002,15.001299999999999
7136,7137,2011-10-29,Fall,October,23,False,Saturday,False,Sunny,9.02,11.365,3,33,36,0.08333333333333333,0.22365000000000002,12.998
7137,7138,2011-10-30,Fall,October,0,False,Sunday,False,Sunny,9.02,10.605,7,47,54,0.12962962962962962,0.21605000000000002,15.001299999999999
7138,7139,2011-10-30,Fall,October,1,False,Sunday,False,Sunny,9.02,10.605,9,34,43,0.20930232558139536,0.21605000000000002,16.997899999999998
7139,7140,2011-10-30,Fall,October,2,False,Sunday,False,Sunny,9.02,10.605,7,43,50,0.14,0.21605000000000002,19.0012
7140,7141,2011-10-30,Fall,October,3,False,Sunday,False,Sunny,9.84,10.605,7,26,33,0.21212121212121213,0.22605,23.9994
7141,7142,2011-10-30,Fall,October,4,False,Sunday,False,Sunny,9.02,9.85,1,10,11,0.09090909090909091,0.2085,22.0028
7142,7143,2011-10-30,Fall,October,5,False,Sunday,False,Sunny,9.84,10.605,0,4,4,0.0,0.22605,19.999499999999998
7143,7144,2011-10-30,Fall,October,6,False,Sunday,False,Sunny,9.84,11.365,2,8,10,0.2,0.23365,16.997899999999998
7144,7145,2011-10-30,Fall,October,7,False,Sunday,False,Sunny,9.84,14.395,7,15,22,0.3181818181818182,0.26395,0.0
7145,7146,2011-10-30,Fall,October,8,False,Sunday,False,Sunny,10.66,12.879999999999999,20,60,80,0.25,0.25880000000000003,15.001299999999999
7146,7147,2011-10-30,Fall,October,9,False,Sunday,False,Sunny,12.299999999999999,14.395,55,92,147,0.3741496598639456,0.29395,16.997899999999998
7147,7148,2011-10-30,Fall,October,10,False,Sunday,False,Sunny,13.120000000000001,16.665,53,125,178,0.29775280898876405,0.32665,6.0032
7148,7149,2011-10-30,Fall,October,11,False,Sunday,False,Sunny,14.76,17.424999999999997,58,182,240,0.24166666666666667,0.35424999999999995,15.001299999999999
7149,7150,2011-10-30,Fall,October,12,False,Sunday,False,Sunny,15.58,19.695,85,229,314,0.27070063694267515,0.38695,12.998
7150,7151,2011-10-30,Fall,October,13,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,113,232,345,0.32753623188405795,0.40455,15.001299999999999
7151,7152,2011-10-30,Fall,October,14,False,Sunday,False,Sunny,17.22,21.21,91,209,300,0.30333333333333334,0.42210000000000003,12.998
7152,7153,2011-10-30,Fall,October,15,False,Sunday,False,Sunny,17.22,21.21,88,202,290,0.30344827586206896,0.42210000000000003,11.0014
7153,7154,2011-10-30,Fall,October,16,False,Sunday,False,Sunny,17.22,21.21,107,213,320,0.334375,0.42210000000000003,8.9981
7154,7155,2011-10-30,Fall,October,17,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,54,191,245,0.22040816326530613,0.40455,7.0015
7155,7156,2011-10-30,Fall,October,18,False,Sunday,False,Sunny,14.76,17.424999999999997,51,162,213,0.23943661971830985,0.35424999999999995,8.9981
7156,7157,2011-10-30,Fall,October,19,False,Sunday,False,Sunny,22.96,26.515,28,125,153,0.1830065359477124,0.54515,19.999499999999998
7157,7158,2011-10-30,Fall,October,20,False,Sunday,False,Sunny,13.940000000000001,18.18,18,74,92,0.1956521739130435,0.3518,0.0
7158,7159,2011-10-30,Fall,October,21,False,Sunday,False,Sunny,13.120000000000001,17.424999999999997,4,75,79,0.05063291139240506,0.33425,0.0
7159,7160,2011-10-30,Fall,October,22,False,Sunday,False,Sunny,12.299999999999999,16.665,13,58,71,0.18309859154929578,0.31665,0.0
7160,7161,2011-10-30,Fall,October,23,False,Sunday,False,Sunny,10.66,15.15,7,30,37,0.1891891891891892,0.2815,0.0
7161,7162,2011-10-31,Fall,October,0,False,Monday,True,Sunny,10.66,15.15,3,20,23,0.13043478260869565,0.2815,0.0
7162,7163,2011-10-31,Fall,October,1,False,Monday,True,Sunny,10.66,15.15,5,8,13,0.38461538461538464,0.2815,0.0
7163,7164,2011-10-31,Fall,October,2,False,Monday,True,Sunny,9.84,14.395,0,3,3,0.0,0.26395,0.0
7164,7165,2011-10-31,Fall,October,3,False,Monday,True,Sunny,9.84,12.879999999999999,0,3,3,0.0,0.2488,7.0015
7165,7166,2011-10-31,Fall,October,4,False,Monday,True,Sunny,9.84,14.395,1,5,6,0.16666666666666666,0.26395,0.0
7166,7167,2011-10-31,Fall,October,5,False,Monday,True,Sunny,9.02,13.635,0,18,18,0.0,0.24635,0.0
7167,7168,2011-10-31,Fall,October,6,False,Monday,True,Sunny,9.84,14.395,4,82,86,0.046511627906976744,0.26395,0.0
7168,7169,2011-10-31,Fall,October,7,False,Monday,True,Sunny,9.84,14.395,11,216,227,0.048458149779735685,0.26395,0.0
7169,7170,2011-10-31,Fall,October,8,False,Monday,True,Cloudy,11.48,15.909999999999998,17,355,372,0.0456989247311828,0.29910000000000003,0.0
7170,7171,2011-10-31,Fall,October,9,False,Monday,True,Cloudy,13.120000000000001,15.909999999999998,14,197,211,0.06635071090047394,0.3191,11.0014
7171,7172,2011-10-31,Fall,October,10,False,Monday,True,Cloudy,14.76,17.424999999999997,18,87,105,0.17142857142857143,0.35424999999999995,11.0014
7172,7173,2011-10-31,Fall,October,11,False,Monday,True,Sunny,16.400000000000002,20.455000000000002,31,97,128,0.2421875,0.40455,8.9981
7173,7174,2011-10-31,Fall,October,12,False,Monday,True,Sunny,17.22,21.21,30,140,170,0.17647058823529413,0.42210000000000003,15.001299999999999
7174,7175,2011-10-31,Fall,October,13,False,Monday,True,Cloudy,18.04,21.97,24,128,152,0.15789473684210525,0.4397,15.001299999999999
7175,7176,2011-10-31,Fall,October,14,False,Monday,True,Cloudy,18.04,21.97,22,119,141,0.15602836879432624,0.4397,15.001299999999999
7176,7177,2011-10-31,Fall,October,15,False,Monday,True,Sunny,18.04,21.97,27,141,168,0.16071428571428573,0.4397,11.0014
7177,7178,2011-10-31,Fall,October,16,False,Monday,True,Sunny,17.22,21.21,30,242,272,0.11029411764705882,0.42210000000000003,11.0014
7178,7179,2011-10-31,Fall,October,17,False,Monday,True,Sunny,17.22,21.21,44,442,486,0.09053497942386832,0.42210000000000003,8.9981
7179,7180,2011-10-31,Fall,October,18,False,Monday,True,Sunny,16.400000000000002,20.455000000000002,30,392,422,0.07109004739336493,0.40455,6.0032
7180,7181,2011-10-31,Fall,October,19,False,Monday,True,Sunny,16.400000000000002,20.455000000000002,12,226,238,0.05042016806722689,0.40455,6.0032
7181,7182,2011-10-31,Fall,October,20,False,Monday,True,Sunny,16.400000000000002,20.455000000000002,18,154,172,0.10465116279069768,0.40455,6.0032
7182,7183,2011-10-31,Fall,October,21,False,Monday,True,Cloudy,14.76,17.424999999999997,7,109,116,0.0603448275862069,0.35424999999999995,12.998
7183,7184,2011-10-31,Fall,October,22,False,Monday,True,Cloudy,14.76,17.424999999999997,8,77,85,0.09411764705882353,0.35424999999999995,12.998
7184,7185,2011-10-31,Fall,October,23,False,Monday,True,Cloudy,14.76,17.424999999999997,6,46,52,0.11538461538461539,0.35424999999999995,12.998
7185,7186,2011-11-01,Fall,November,0,False,Tuesday,True,Cloudy,14.76,17.424999999999997,3,18,21,0.14285714285714285,0.35424999999999995,11.0014
7186,7187,2011-11-01,Fall,November,1,False,Tuesday,True,Sunny,14.76,17.424999999999997,3,8,11,0.2727272727272727,0.35424999999999995,8.9981
7187,7188,2011-11-01,Fall,November,2,False,Tuesday,True,Cloudy,14.76,17.424999999999997,1,3,4,0.25,0.35424999999999995,11.0014
7188,7189,2011-11-01,Fall,November,3,False,Tuesday,True,Cloudy,14.76,17.424999999999997,1,5,6,0.16666666666666666,0.35424999999999995,8.9981
7189,7190,2011-11-01,Fall,November,4,False,Tuesday,True,Sunny,13.940000000000001,15.909999999999998,1,7,8,0.125,0.3291,15.001299999999999
7190,7191,2011-11-01,Fall,November,5,False,Tuesday,True,Sunny,13.120000000000001,15.909999999999998,0,18,18,0.0,0.3191,12.998
7191,7192,2011-11-01,Fall,November,6,False,Tuesday,True,Sunny,13.120000000000001,15.909999999999998,3,90,93,0.03225806451612903,0.3191,12.998
7192,7193,2011-11-01,Fall,November,7,False,Tuesday,True,Sunny,13.940000000000001,16.665,8,246,254,0.031496062992125984,0.33665,12.998
7193,7194,2011-11-01,Fall,November,8,False,Tuesday,True,Sunny,14.76,16.665,17,402,419,0.0405727923627685,0.34665,16.997899999999998
7194,7195,2011-11-01,Fall,November,9,False,Tuesday,True,Sunny,16.400000000000002,20.455000000000002,16,206,222,0.07207207207207207,0.40455,11.0014
7195,7196,2011-11-01,Fall,November,10,False,Tuesday,True,Sunny,18.04,21.97,21,114,135,0.15555555555555556,0.4397,8.9981
7196,7197,2011-11-01,Fall,November,11,False,Tuesday,True,Sunny,18.86,22.725,16,101,117,0.13675213675213677,0.45725000000000005,7.0015
7197,7198,2011-11-01,Fall,November,12,False,Tuesday,True,Sunny,20.5,24.240000000000002,23,153,176,0.13068181818181818,0.4924,6.0032
7198,7199,2011-11-01,Fall,November,13,False,Tuesday,True,Sunny,19.68,23.485,20,147,167,0.11976047904191617,0.47485,12.998
7199,7200,2011-11-01,Fall,November,14,False,Tuesday,True,Sunny,20.5,24.240000000000002,32,118,150,0.21333333333333335,0.4924,16.997899999999998
7200,7201,2011-11-01,Fall,November,15,False,Tuesday,True,Sunny,20.5,24.240000000000002,38,148,186,0.20430107526881722,0.4924,8.9981
7201,7202,2011-11-01,Fall,November,16,False,Tuesday,True,Sunny,19.68,23.485,46,252,298,0.15436241610738255,0.47485,11.0014
7202,7203,2011-11-01,Fall,November,17,False,Tuesday,True,Sunny,18.04,21.97,36,470,506,0.07114624505928854,0.4397,11.0014
7203,7204,2011-11-01,Fall,November,18,False,Tuesday,True,Sunny,17.22,21.21,39,421,460,0.08478260869565217,0.42210000000000003,7.0015
7204,7205,2011-11-01,Fall,November,19,False,Tuesday,True,Sunny,17.22,21.21,39,274,313,0.12460063897763578,0.42210000000000003,6.0032
7205,7206,2011-11-01,Fall,November,20,False,Tuesday,True,Sunny,16.400000000000002,20.455000000000002,18,191,209,0.0861244019138756,0.40455,0.0
7206,7207,2011-11-01,Fall,November,21,False,Tuesday,True,Sunny,14.76,18.94,13,114,127,0.10236220472440945,0.3694,0.0
7207,7208,2011-11-01,Fall,November,22,False,Tuesday,True,Sunny,14.76,18.94,5,91,96,0.052083333333333336,0.3694,0.0
7208,7209,2011-11-01,Fall,November,23,False,Tuesday,True,Sunny,13.940000000000001,18.18,11,61,72,0.1527777777777778,0.3518,0.0
7209,7210,2011-11-02,Fall,November,0,False,Wednesday,True,Sunny,13.120000000000001,17.424999999999997,0,19,19,0.0,0.33425,0.0
7210,7211,2011-11-02,Fall,November,1,False,Wednesday,True,Sunny,12.299999999999999,16.665,2,8,10,0.2,0.31665,0.0
7211,7212,2011-11-02,Fall,November,2,False,Wednesday,True,Sunny,12.299999999999999,16.665,0,2,2,0.0,0.31665,0.0
7212,7213,2011-11-02,Fall,November,3,False,Wednesday,True,Sunny,12.299999999999999,16.665,0,2,2,0.0,0.31665,0.0
7213,7214,2011-11-02,Fall,November,4,False,Wednesday,True,Sunny,12.299999999999999,16.665,0,4,4,0.0,0.31665,0.0
7214,7215,2011-11-02,Fall,November,5,False,Wednesday,True,Sunny,12.299999999999999,16.665,0,27,27,0.0,0.31665,0.0
7215,7216,2011-11-02,Fall,November,6,False,Wednesday,True,Sunny,12.299999999999999,16.665,1,91,92,0.010869565217391304,0.31665,0.0
7216,7217,2011-11-02,Fall,November,7,False,Wednesday,True,Sunny,12.299999999999999,16.665,11,240,251,0.043824701195219126,0.31665,0.0
7217,7218,2011-11-02,Fall,November,8,False,Wednesday,True,Sunny,13.120000000000001,17.424999999999997,20,452,472,0.0423728813559322,0.33425,0.0
7218,7219,2011-11-02,Fall,November,9,False,Wednesday,True,Sunny,13.940000000000001,18.18,15,213,228,0.06578947368421052,0.3518,0.0
7219,7220,2011-11-02,Fall,November,10,False,Wednesday,True,Sunny,16.400000000000002,20.455000000000002,25,108,133,0.18796992481203006,0.40455,6.0032
7220,7221,2011-11-02,Fall,November,11,False,Wednesday,True,Sunny,17.22,21.21,27,117,144,0.1875,0.42210000000000003,8.9981
7221,7222,2011-11-02,Fall,November,12,False,Wednesday,True,Sunny,18.86,22.725,32,157,189,0.1693121693121693,0.45725000000000005,11.0014
7222,7223,2011-11-02,Fall,November,13,False,Wednesday,True,Sunny,19.68,23.485,22,139,161,0.13664596273291926,0.47485,11.0014
7223,7224,2011-11-02,Fall,November,14,False,Wednesday,True,Sunny,20.5,24.240000000000002,40,132,172,0.23255813953488372,0.4924,11.0014
7224,7225,2011-11-02,Fall,November,15,False,Wednesday,True,Sunny,19.68,23.485,26,161,187,0.13903743315508021,0.47485,11.0014
7225,7226,2011-11-02,Fall,November,16,False,Wednesday,True,Sunny,19.68,23.485,35,231,266,0.13157894736842105,0.47485,7.0015
7226,7227,2011-11-02,Fall,November,17,False,Wednesday,True,Sunny,18.04,21.97,30,523,553,0.054249547920433995,0.4397,12.998
7227,7228,2011-11-02,Fall,November,18,False,Wednesday,True,Sunny,17.22,21.21,31,448,479,0.06471816283924843,0.42210000000000003,11.0014
7228,7229,2011-11-02,Fall,November,19,False,Wednesday,True,Sunny,16.400000000000002,20.455000000000002,25,257,282,0.08865248226950355,0.40455,8.9981
7229,7230,2011-11-02,Fall,November,20,False,Wednesday,True,Sunny,16.400000000000002,20.455000000000002,5,177,182,0.027472527472527472,0.40455,8.9981
7230,7231,2011-11-02,Fall,November,21,False,Wednesday,True,Sunny,15.58,19.695,13,155,168,0.07738095238095238,0.38695,8.9981
7231,7232,2011-11-02,Fall,November,22,False,Wednesday,True,Sunny,14.76,17.424999999999997,7,99,106,0.0660377358490566,0.35424999999999995,8.9981
7232,7233,2011-11-02,Fall,November,23,False,Wednesday,True,Sunny,14.76,18.18,3,54,57,0.05263157894736842,0.3618,6.0032
7233,7234,2011-11-03,Fall,November,0,False,Thursday,True,Sunny,14.76,18.18,3,28,31,0.0967741935483871,0.3618,6.0032
7234,7235,2011-11-03,Fall,November,1,False,Thursday,True,Sunny,13.940000000000001,16.665,3,12,15,0.2,0.33665,8.9981
7235,7236,2011-11-03,Fall,November,2,False,Thursday,True,Sunny,13.940000000000001,16.665,2,5,7,0.2857142857142857,0.33665,8.9981
7236,7237,2011-11-03,Fall,November,3,False,Thursday,True,Sunny,13.940000000000001,16.665,1,4,5,0.2,0.33665,8.9981
7237,7238,2011-11-03,Fall,November,4,False,Thursday,True,Sunny,13.120000000000001,16.665,1,3,4,0.25,0.32665,6.0032
7238,7239,2011-11-03,Fall,November,5,False,Thursday,True,Sunny,13.120000000000001,16.665,1,27,28,0.03571428571428571,0.32665,8.9981
7239,7240,2011-11-03,Fall,November,6,False,Thursday,True,Sunny,13.940000000000001,16.665,3,96,99,0.030303030303030304,0.33665,12.998
7240,7241,2011-11-03,Fall,November,7,False,Thursday,True,Cloudy,13.120000000000001,16.665,12,280,292,0.0410958904109589,0.32665,6.0032
7241,7242,2011-11-03,Fall,November,8,False,Thursday,True,Cloudy,13.940000000000001,17.424999999999997,8,394,402,0.01990049751243781,0.34425,6.0032
7242,7243,2011-11-03,Fall,November,9,False,Thursday,True,Cloudy,14.76,17.424999999999997,9,155,164,0.054878048780487805,0.35424999999999995,12.998
7243,7244,2011-11-03,Fall,November,10,False,Thursday,True,Cloudy,16.400000000000002,20.455000000000002,12,98,110,0.10909090909090909,0.40455,12.998
7244,7245,2011-11-03,Fall,November,11,False,Thursday,True,Sunny,18.04,21.97,12,108,120,0.1,0.4397,12.998
7245,7246,2011-11-03,Fall,November,12,False,Thursday,True,Sunny,20.5,24.240000000000002,17,162,179,0.09497206703910614,0.4924,12.998
7246,7247,2011-11-03,Fall,November,13,False,Thursday,True,Cloudy,21.32,25.0,19,150,169,0.11242603550295859,0.51,16.997899999999998
7247,7248,2011-11-03,Fall,November,14,False,Thursday,True,Sunny,21.32,25.0,32,120,152,0.21052631578947367,0.51,11.0014
7248,7249,2011-11-03,Fall,November,15,False,Thursday,True,Sunny,21.32,25.0,24,138,162,0.14814814814814814,0.51,11.0014
7249,7250,2011-11-03,Fall,November,16,False,Thursday,True,Sunny,21.32,25.0,33,234,267,0.12359550561797752,0.51,12.998
7250,7251,2011-11-03,Fall,November,17,False,Thursday,True,Sunny,19.68,23.485,33,465,498,0.06626506024096386,0.47485,6.0032
7251,7252,2011-11-03,Fall,November,18,False,Thursday,True,Sunny,18.86,22.725,24,409,433,0.05542725173210162,0.45725000000000005,8.9981
7252,7253,2011-11-03,Fall,November,19,False,Thursday,True,Sunny,18.04,21.97,18,234,252,0.07142857142857142,0.4397,6.0032
7253,7254,2011-11-03,Fall,November,20,False,Thursday,True,Sunny,17.22,21.21,11,198,209,0.05263157894736842,0.42210000000000003,7.0015
7254,7255,2011-11-03,Fall,November,21,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,4,140,144,0.027777777777777776,0.40455,8.9981
7255,7256,2011-11-03,Fall,November,22,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,21,116,137,0.15328467153284672,0.40455,0.0
7256,7257,2011-11-03,Fall,November,23,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,15,80,95,0.15789473684210525,0.40455,6.0032
7257,7258,2011-11-04,Fall,November,0,False,Friday,True,Cloudy,16.400000000000002,20.455000000000002,11,32,43,0.2558139534883721,0.40455,0.0
7258,7259,2011-11-04,Fall,November,1,False,Friday,True,Cloudy,16.400000000000002,20.455000000000002,1,16,17,0.058823529411764705,0.40455,0.0
7259,7260,2011-11-04,Fall,November,2,False,Friday,True,Cloudy,16.400000000000002,20.455000000000002,2,8,10,0.2,0.40455,0.0
7260,7261,2011-11-04,Fall,November,3,False,Friday,True,Cloudy,15.58,19.695,1,7,8,0.125,0.38695,11.0014
7261,7262,2011-11-04,Fall,November,4,False,Friday,True,Cloudy,15.58,19.695,1,6,7,0.14285714285714285,0.38695,6.0032
7262,7263,2011-11-04,Fall,November,5,False,Friday,True,Cloudy,15.58,19.695,0,23,23,0.0,0.38695,0.0
7263,7264,2011-11-04,Fall,November,6,False,Friday,True,Cloudy,15.58,19.695,2,64,66,0.030303030303030304,0.38695,6.0032
7264,7265,2011-11-04,Fall,November,7,False,Friday,True,Cloudy,16.400000000000002,20.455000000000002,10,235,245,0.04081632653061224,0.40455,15.001299999999999
7265,7266,2011-11-04,Fall,November,8,False,Friday,True,Cloudy,16.400000000000002,20.455000000000002,8,387,395,0.020253164556962026,0.40455,23.9994
7266,7267,2011-11-04,Fall,November,9,False,Friday,True,Cloudy,17.22,21.21,15,239,254,0.05905511811023622,0.42210000000000003,31.0009
7267,7268,2011-11-04,Fall,November,10,False,Friday,True,Cloudy,17.22,21.21,19,115,134,0.1417910447761194,0.42210000000000003,22.0028
7268,7269,2011-11-04,Fall,November,11,False,Friday,True,Cloudy,18.04,21.97,34,128,162,0.20987654320987653,0.4397,30.002599999999997
7269,7270,2011-11-04,Fall,November,12,False,Friday,True,Cloudy,19.68,23.485,44,153,197,0.2233502538071066,0.47485,32.9975
7270,7271,2011-11-04,Fall,November,13,False,Friday,True,Sunny,18.04,21.97,33,161,194,0.17010309278350516,0.4397,27.999299999999998
7271,7272,2011-11-04,Fall,November,14,False,Friday,True,Sunny,18.04,21.97,54,147,201,0.26865671641791045,0.4397,19.999499999999998
7272,7273,2011-11-04,Fall,November,15,False,Friday,True,Sunny,18.86,22.725,45,192,237,0.189873417721519,0.45725000000000005,26.0027
7273,7274,2011-11-04,Fall,November,16,False,Friday,True,Sunny,18.86,22.725,53,237,290,0.18275862068965518,0.45725000000000005,26.0027
7274,7275,2011-11-04,Fall,November,17,False,Friday,True,Sunny,17.22,21.21,42,438,480,0.0875,0.42210000000000003,23.9994
7275,7276,2011-11-04,Fall,November,18,False,Friday,True,Sunny,17.22,21.21,35,339,374,0.09358288770053476,0.42210000000000003,31.0009
7276,7277,2011-11-04,Fall,November,19,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,14,182,196,0.07142857142857142,0.40455,23.9994
7277,7278,2011-11-04,Fall,November,20,False,Friday,True,Sunny,14.76,16.665,15,171,186,0.08064516129032258,0.34665,19.0012
7278,7279,2011-11-04,Fall,November,21,False,Friday,True,Sunny,13.940000000000001,15.909999999999998,8,115,123,0.06504065040650407,0.3291,16.997899999999998
7279,7280,2011-11-04,Fall,November,22,False,Friday,True,Sunny,13.940000000000001,15.15,6,109,115,0.05217391304347826,0.3215,22.0028
7280,7281,2011-11-04,Fall,November,23,False,Friday,True,Sunny,13.120000000000001,15.15,17,72,89,0.19101123595505617,0.3115,22.0028
7281,7282,2011-11-05,Fall,November,0,False,Saturday,False,Sunny,13.120000000000001,14.395,4,48,52,0.07692307692307693,0.30395,23.9994
7282,7283,2011-11-05,Fall,November,1,False,Saturday,False,Sunny,13.120000000000001,15.15,5,57,62,0.08064516129032258,0.3115,19.999499999999998
